TaskId,TaskType,AlgorithmId,ScoringTime,NumberTemporalQueries,SearchedItemPosition,SearchedObjectPositionSum,TotalObjectResults,FirstOccurrence,TotalResults,SearchedItemScore,VBSScore,AvgScore,MedianScore,BestScore,WorstScore
3584f2e1-e562-4e4c-bf25-80201298d002,KIST,SQA,149900020,3,6427,1427,3055,6427,20222,0.06666667,62.0,0.07325591,0.10000001,0.26190478,0.04761905
3584f2e1-e562-4e4c-bf25-80201298d002,KIST,NA,58179920,3,4167,1425,3055,4167,20257,0.06666667,61.0,0.060963985,0.06666667,0.2,0.04761905
3584f2e1-e562-4e4c-bf25-80201298d002,KIST,IDA,44887560,3,3888,1434,3055,3888,20263,0.06666667,61.0,0.06279537,0.06666667,0.2,0.04761905
3584f2e1-e562-4e4c-bf25-80201298d002,KIST,VITRIVR,342365498,3,4248,1421,3055,4248,19653,0.06666667,97.0,0.064203456,0.06666667,0.4,0.04761905
3584f2e1-e562-4e4c-bf25-80201298d002,KIST,CLUSTER,33110447,3,5245,1423,3055,5245,12644,0.06666667,72.0,0.098706335,0.10000001,2.999999,0.04761905
3584f2e1-e562-4e4c-bf25-80201298d002,KIST,LNA,274917796,3,3680,1420,3055,3680,20182,0.06666667,59.0,0.059534613,0.10000001,0.2,0.04761905
3584f2e1-e562-4e4c-bf25-80201308d002,KIST,STA,211826787,3,3137,1145,3983,3137,27346,0.13333334,64.0,0.08049354,0.10000001,0.2952381,0.04761905
3584f2e1-e562-4e4c-bf25-80201308d002,KIST,SQA,444912776,3,442,793,3983,442,29532,0.2952381,77.0,0.11722345,0.10000001,0.39523813,0.04761905
3584f2e1-e562-4e4c-bf25-80201308d002,KIST,NA,112932406,3,2436,1118,3983,2436,28806,0.13333334,63.0,0.0748257,0.10000001,0.28904402,0.04761905
3584f2e1-e562-4e4c-bf25-80201308d002,KIST,IDA,146443528,3,2762,1128,3983,2762,29319,0.13333334,63.0,0.07729682,0.06666667,0.2887954,0.04761905
3584f2e1-e562-4e4c-bf25-80201308d002,KIST,VITRIVR,810380817,3,2523,1089,3983,2523,27312,0.13333334,82.0,0.07570334,0.10000001,0.53333336,0.04761905
3584f2e1-e562-4e4c-bf25-80201308d002,KIST,CLUSTER,85748618,3,3027,1087,3983,3027,19582,0.13333334,74.0,0.10257501,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201308d002,KIST,LNA,166258406,3,1877,1080,3983,1877,28291,0.13333334,63.0,0.07110799,0.06666667,0.2529645,0.04761905
3584f2e1-e562-4e4c-bf25-80201368d002,KIST,STA,255805952,3,3379,1152,3983,3379,27346,0.13333334,64.0,0.08206703,0.10000001,0.36190477,0.04761905
3584f2e1-e562-4e4c-bf25-80201368d002,KIST,SQA,512512123,3,442,793,3983,442,29532,0.2952381,77.0,0.11722345,0.10000001,0.39523813,0.04761905
3584f2e1-e562-4e4c-bf25-80201368d002,KIST,NA,328043477,3,2139,1111,3983,2139,28919,0.13333334,61.0,0.07363409,0.06666667,0.2915041,0.04761905
3584f2e1-e562-4e4c-bf25-80201368d002,KIST,IDA,245418070,3,2750,1131,3983,2750,29318,0.13333334,62.0,0.07737045,0.10000001,0.29121205,0.04761905
3584f2e1-e562-4e4c-bf25-80201368d002,KIST,VITRIVR,861251581,3,3027,1101,3983,3027,27167,0.13333334,82.0,0.07917782,0.06666667,0.53333336,0.04761905
3584f2e1-e562-4e4c-bf25-80201368d002,KIST,CLUSTER,162259316,3,3487,1108,3983,3487,19765,0.13333334,73.0,0.108363755,0.06666667,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201368d002,KIST,LNA,122341065,3,1817,1084,3983,1817,28563,0.13333334,64.0,0.07075819,0.06666667,0.26977244,0.04761905
3584f2e1-e562-4e4c-bf25-80201328d002,KIST,STA,463322358,3,3254,1151,3983,3254,27346,0.13333334,61.0,0.08122351,0.10000001,0.2952381,0.04761905
3584f2e1-e562-4e4c-bf25-80201328d002,KIST,SQA,459791091,3,442,793,3983,442,29532,0.2952381,77.0,0.11722345,0.10000001,0.39523813,0.04761905
3584f2e1-e562-4e4c-bf25-80201328d002,KIST,NA,109386632,3,2455,1118,3983,2455,28808,0.13333334,63.0,0.07486827,0.10000001,0.2912389,0.04761905
3584f2e1-e562-4e4c-bf25-80201328d002,KIST,IDA,161709340,3,2768,1131,3983,2768,29319,0.13333334,62.0,0.077374406,0.06666667,0.28882286,0.04761905
3584f2e1-e562-4e4c-bf25-80201328d002,KIST,VITRIVR,824595217,3,2570,1090,3983,2570,27217,0.13333334,82.0,0.07630175,0.06666667,0.53333336,0.04761905
3584f2e1-e562-4e4c-bf25-80201328d002,KIST,CLUSTER,285120382,3,3250,1098,3983,3250,19694,0.13333334,72.0,0.10519158,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201328d002,KIST,LNA,130556227,3,1832,1079,3983,1832,28300,0.13333334,64.0,0.07104268,0.10000001,0.24210586,0.04761905
3584f2e1-e562-4e4c-bf25-80201278d002,KIST,STA,297772286,3,1331,1039,3822,1331,29175,0.18095239,59.0,0.08104803,0.06666667,0.3,0.04761905
3584f2e1-e562-4e4c-bf25-80201278d002,KIST,SQA,585064728,3,371,744,3822,371,29787,0.24761905,54.0,0.099284284,0.06666667,0.34761906,0.04761905
3584f2e1-e562-4e4c-bf25-80201278d002,KIST,NA,131563471,3,1780,1196,3822,1780,29770,0.13333334,59.0,0.07091037,0.10000001,0.2433018,0.04761905
3584f2e1-e562-4e4c-bf25-80201278d002,KIST,IDA,87915924,3,1963,1214,3822,1963,29806,0.13333334,60.0,0.073887795,0.10000001,0.24419242,0.04761905
3584f2e1-e562-4e4c-bf25-80201278d002,KIST,VITRIVR,744745264,3,2321,1175,3822,2321,28295,0.13333334,93.0,0.0737879,0.06666667,0.33333334,0.04761905
3584f2e1-e562-4e4c-bf25-80201278d002,KIST,CLUSTER,99127157,3,3731,1201,3822,3731,19394,0.13333334,70.0,0.1121287,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201278d002,KIST,LNA,108438159,3,1633,1183,3822,1633,29692,0.13333334,59.0,0.06835923,0.10000001,0.27026618,0.04761905
3584f2e1-e562-4e4c-bf25-80201358d002,KIST,STA,187310277,3,3292,1151,3983,3292,27346,0.13333334,64.0,0.08150631,0.10000001,0.36190477,0.04761905
3584f2e1-e562-4e4c-bf25-80201358d002,KIST,SQA,500357412,3,442,793,3983,442,29532,0.2952381,77.0,0.11722345,0.10000001,0.39523813,0.04761905
3584f2e1-e562-4e4c-bf25-80201358d002,KIST,NA,339935678,3,2124,1112,3983,2124,28914,0.13333334,61.0,0.073521875,0.10000001,0.2915041,0.04761905
3584f2e1-e562-4e4c-bf25-80201358d002,KIST,IDA,211611645,3,2751,1135,3983,2751,29316,0.13333334,62.0,0.077351704,0.10000001,0.30942538,0.04761905
3584f2e1-e562-4e4c-bf25-80201358d002,KIST,VITRIVR,1334509776,3,3011,1100,3983,3011,27237,0.13333334,77.0,0.078774326,0.06666667,0.53333336,0.04761905
3584f2e1-e562-4e4c-bf25-80201358d002,KIST,CLUSTER,151202982,3,3334,1103,3983,3334,19697,0.13333334,73.0,0.10627652,0.06666667,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201358d002,KIST,LNA,178424707,3,1745,1081,3983,1745,28552,0.13333334,63.0,0.070525914,0.10000001,0.26975465,0.04761905
3584f2e1-e562-4e4c-bf25-80201318d002,KIST,STA,153826688,3,3157,1145,3983,3157,27346,0.13333334,65.0,0.08071539,0.10000001,0.32857144,0.04761905
3584f2e1-e562-4e4c-bf25-80201318d002,KIST,SQA,833990186,3,442,793,3983,442,29532,0.2952381,73.0,0.11722345,0.10000001,0.39523813,0.04761905
3584f2e1-e562-4e4c-bf25-80201318d002,KIST,NA,321869716,3,2175,1113,3983,2175,28872,0.13333334,61.0,0.07377791,0.10000001,0.3110701,0.04761905
3584f2e1-e562-4e4c-bf25-80201318d002,KIST,IDA,296242238,3,2756,1129,3983,2756,29316,0.13333334,61.0,0.077312164,0.10000001,0.33332223,0.04761905
3584f2e1-e562-4e4c-bf25-80201318d002,KIST,VITRIVR,776939573,3,2794,1094,3983,2794,27333,0.13333334,83.0,0.077171676,0.06666667,0.53333336,0.04761905
3584f2e1-e562-4e4c-bf25-80201318d002,KIST,CLUSTER,78523150,3,3068,1089,3983,3068,19584,0.13333334,74.0,0.103081964,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201318d002,KIST,LNA,120858427,3,1775,1083,3983,1775,28438,0.13333334,64.0,0.070678554,0.10000001,0.23182265,0.04761905
3584f2e1-e562-4e4c-bf25-80201348d002,KIST,STA,346695787,3,3362,1152,3983,3362,27346,0.13333334,63.0,0.08201583,0.10000001,0.32857144,0.04761905
3584f2e1-e562-4e4c-bf25-80201348d002,KIST,SQA,744017288,3,442,793,3983,442,29532,0.2952381,74.0,0.11722345,0.10000001,0.39523813,0.04761905
3584f2e1-e562-4e4c-bf25-80201348d002,KIST,NA,105330985,3,2168,1111,3983,2168,28875,0.13333334,63.0,0.07378309,0.06666667,0.29087594,0.04761905
3584f2e1-e562-4e4c-bf25-80201348d002,KIST,IDA,113124696,3,2765,1130,3983,2765,29318,0.13333334,63.0,0.077383585,0.10000001,0.29052344,0.04761905
3584f2e1-e562-4e4c-bf25-80201348d002,KIST,VITRIVR,527487803,3,2857,1097,3983,2857,27169,0.13333334,85.0,0.07819066,0.06666667,0.53333336,0.04761905
3584f2e1-e562-4e4c-bf25-80201348d002,KIST,CLUSTER,84871765,3,3457,1108,3983,3457,19762,0.13333334,74.0,0.10800069,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201348d002,KIST,LNA,155456103,3,1773,1082,3983,1773,28454,0.13333334,63.0,0.07070424,0.10000001,0.26975462,0.04761905
3584f2e1-e562-4e4c-bf25-80201378d002,KIST,STA,246869987,3,3474,1154,3983,3474,27346,0.13333334,64.0,0.082615554,0.10000001,0.36190477,0.04761905
3584f2e1-e562-4e4c-bf25-80201378d002,KIST,SQA,360118235,3,442,793,3983,442,29532,0.2952381,78.0,0.11722345,0.10000001,0.39523813,0.04761905
3584f2e1-e562-4e4c-bf25-80201378d002,KIST,NA,90225170,3,2156,1112,3983,2156,28919,0.13333334,64.0,0.07359291,0.06666667,0.2915041,0.04761905
3584f2e1-e562-4e4c-bf25-80201378d002,KIST,IDA,90679792,3,2751,1130,3983,2751,29319,0.13333334,63.0,0.07736591,0.06666667,0.28816643,0.04761905
3584f2e1-e562-4e4c-bf25-80201378d002,KIST,VITRIVR,903352655,3,3059,1103,3983,3059,27141,0.13333334,81.0,0.079546675,0.06666667,0.53333336,0.04761905
3584f2e1-e562-4e4c-bf25-80201378d002,KIST,CLUSTER,45837476,3,3619,1113,3983,3619,19818,0.13333334,74.0,0.11023793,0.10000001,4.7523804,0.04761905
3584f2e1-e562-4e4c-bf25-80201378d002,KIST,LNA,301772907,3,1764,1083,3983,1764,28561,0.13333334,62.0,0.0705798,0.06666667,0.2477274,0.04761905
3584f2e1-e562-4e4c-bf25-80201288d002,KIST,STA,238264763,3,1304,1033,3822,1304,29175,0.18095239,60.0,0.0804229,0.06666667,0.3,0.04761905
3584f2e1-e562-4e4c-bf25-80201288d002,KIST,SQA,379106821,3,371,744,3822,371,29787,0.24761905,56.0,0.099284284,0.06666667,0.34761906,0.04761905
3584f2e1-e562-4e4c-bf25-80201288d002,KIST,NA,111182479,3,1764,1189,3822,1764,29773,0.13333334,59.0,0.07065741,0.06666667,0.24645299,0.04761905
3584f2e1-e562-4e4c-bf25-80201288d002,KIST,IDA,199467399,3,1977,1214,3822,1977,29801,0.13333334,59.0,0.07395478,0.06666667,0.23743685,0.04761905
3584f2e1-e562-4e4c-bf25-80201288d002,KIST,VITRIVR,601509358,3,2396,1175,3822,2396,28236,0.13333334,94.0,0.07454162,0.10000001,0.33333334,0.04761905
3584f2e1-e562-4e4c-bf25-80201288d002,KIST,CLUSTER,119736049,3,3645,1199,3822,3645,19386,0.13333334,69.0,0.11080997,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201288d002,KIST,LNA,108349871,3,1627,1179,3822,1627,29700,0.13333334,59.0,0.06825931,0.10000001,0.23246358,0.04761905
3584f2e1-e562-4e4c-bf25-80201338d002,KIST,STA,161208757,3,3276,1151,3983,3276,27346,0.13333334,64.0,0.08145755,0.10000001,0.32857144,0.04761905
3584f2e1-e562-4e4c-bf25-80201338d002,KIST,SQA,432426044,3,442,793,3983,442,29532,0.2952381,77.0,0.11722345,0.10000001,0.39523813,0.04761905
3584f2e1-e562-4e4c-bf25-80201338d002,KIST,NA,137560516,3,2167,1113,3983,2167,28874,0.13333334,63.0,0.07383562,0.10000001,0.2842641,0.04761905
3584f2e1-e562-4e4c-bf25-80201338d002,KIST,IDA,458705163,3,2764,1132,3983,2764,29318,0.13333334,60.0,0.07738251,0.10000001,0.30873677,0.04761905
3584f2e1-e562-4e4c-bf25-80201338d002,KIST,VITRIVR,8217632428,3,2807,1095,3983,2807,27237,0.13333334,8.0,0.077642985,0.06666667,0.53333336,0.04761905
3584f2e1-e562-4e4c-bf25-80201338d002,KIST,CLUSTER,83272843,3,3304,1102,3983,3304,19696,0.13333334,74.0,0.10589944,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201338d002,KIST,LNA,330207339,3,1823,1083,3983,1823,28456,0.13333334,62.0,0.07079844,0.10000001,0.23565435,0.04761905
3584f2e1-e562-4e4c-bf25-80201478d002,KIST,STA,194864665,3,1970,935,3644,1970,26411,0.14285715,83.0,0.07812041,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201478d002,KIST,SQA,1011819684,3,985,894,3644,985,29105,0.2761905,77.0,0.11340483,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201478d002,KIST,NA,137381785,3,2162,1067,3644,2162,28579,0.13333334,75.0,0.06884082,0.05457255,0.2915041,0.04761905
3584f2e1-e562-4e4c-bf25-80201478d002,KIST,IDA,184477148,3,2706,1100,3644,2706,28979,0.13333334,74.0,0.07279113,0.06666667,0.28816643,0.04761905
3584f2e1-e562-4e4c-bf25-80201478d002,KIST,VITRIVR,900036045,3,3249,1062,3644,3249,26549,0.13333334,87.0,0.07635872,0.04761905,0.4,0.04761905
3584f2e1-e562-4e4c-bf25-80201478d002,KIST,CLUSTER,69587833,3,3638,1063,3644,3638,17587,0.13333334,81.0,0.11365972,0.06666667,4.7523804,0.04761905
3584f2e1-e562-4e4c-bf25-80201478d002,KIST,LNA,220400820,3,1734,1043,3644,1734,28158,0.13333334,74.0,0.064813785,0.07156737,0.2477274,0.04761905
3584f2e1-e562-4e4c-bf25-80201388d002,KIST,STA,124525492,3,3391,1152,3983,3391,27346,0.13333334,65.0,0.08211335,0.10000001,0.36190477,0.04761905
3584f2e1-e562-4e4c-bf25-80201388d002,KIST,SQA,653200315,3,442,793,3983,442,29532,0.2952381,75.0,0.11722345,0.10000001,0.39523813,0.04761905
3584f2e1-e562-4e4c-bf25-80201388d002,KIST,NA,143161027,3,2084,1114,3983,2084,28952,0.13333334,63.0,0.07325286,0.10000001,0.2946868,0.04761905
3584f2e1-e562-4e4c-bf25-80201388d002,KIST,IDA,124032724,3,2750,1133,3983,2750,29318,0.13333334,63.0,0.07718347,0.10000001,0.29902425,0.04761905
3584f2e1-e562-4e4c-bf25-80201388d002,KIST,VITRIVR,823000273,3,3215,1104,3983,3215,27155,0.13333334,82.0,0.08022271,0.06666667,0.53333336,0.04761905
3584f2e1-e562-4e4c-bf25-80201388d002,KIST,CLUSTER,164569463,3,3514,1109,3983,3514,19765,0.13333334,73.0,0.108640336,0.06666667,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201388d002,KIST,LNA,108561637,3,1747,1085,3983,1747,28637,0.13333334,64.0,0.07050065,0.06666667,0.29984364,0.04761905
3584f2e1-e562-4e4c-bf25-80201428d002,KIST,STA,360664479,3,1791,929,3644,1791,26411,0.14285715,81.0,0.07664159,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201428d002,KIST,SQA,633522331,3,985,894,3644,985,29105,0.2761905,81.0,0.11340483,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201428d002,KIST,NA,161137876,3,2419,1073,3644,2419,28422,0.13333334,74.0,0.069892935,0.093377575,0.28904402,0.04761905
3584f2e1-e562-4e4c-bf25-80201428d002,KIST,IDA,177240604,3,2777,1098,3644,2777,28977,0.13333334,74.0,0.072857864,0.06666667,0.28586292,0.04761905
3584f2e1-e562-4e4c-bf25-80201428d002,KIST,VITRIVR,784211307,3,2780,1047,3644,2780,26547,0.13333334,88.0,0.07211756,0.04761905,0.4,0.04761905
3584f2e1-e562-4e4c-bf25-80201428d002,KIST,CLUSTER,77562285,3,3282,1044,3644,3282,17430,0.13333334,81.0,0.10731525,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201428d002,KIST,LNA,93250122,3,1803,1038,3644,1803,27780,0.13333334,76.0,0.065155074,0.071428575,0.24210586,0.04761905
3584f2e1-e562-4e4c-bf25-80201488d002,KIST,STA,372688269,3,1913,933,3644,1913,26411,0.14285715,81.0,0.077553906,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201488d002,KIST,SQA,996987461,3,985,894,3644,985,29105,0.2761905,77.0,0.11340483,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201488d002,KIST,NA,254749434,3,2082,1071,3644,2082,28581,0.13333334,74.0,0.068202145,0.051861737,0.2946868,0.04761905
3584f2e1-e562-4e4c-bf25-80201488d002,KIST,IDA,110768384,3,2742,1098,3644,2742,28958,0.13333334,75.0,0.07263823,0.10000001,0.29463887,0.04761905
3584f2e1-e562-4e4c-bf25-80201488d002,KIST,VITRIVR,700173569,3,3350,1063,3644,3350,26535,0.13333334,89.0,0.07727368,0.04761905,0.4,0.04761905
3584f2e1-e562-4e4c-bf25-80201488d002,KIST,CLUSTER,50313232,3,3542,1058,3644,3542,17532,0.13333334,81.0,0.11195855,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201488d002,KIST,LNA,368246116,3,1713,1045,3644,1713,28215,0.13333334,73.0,0.06441392,0.04770301,0.29984364,0.04761905
3584f2e1-e562-4e4c-bf25-80201398d002,KIST,STA,257891312,3,3486,1154,3983,3486,27346,0.13333334,64.0,0.08266187,0.10000001,0.36190477,0.04761905
3584f2e1-e562-4e4c-bf25-80201398d002,KIST,SQA,393695050,3,442,793,3983,442,29532,0.2952381,78.0,0.11722345,0.10000001,0.39523813,0.04761905
3584f2e1-e562-4e4c-bf25-80201398d002,KIST,NA,89532084,3,2098,1117,3983,2098,28956,0.13333334,64.0,0.07335689,0.10000001,0.2946868,0.04761905
3584f2e1-e562-4e4c-bf25-80201398d002,KIST,IDA,86341165,3,2747,1133,3983,2747,29319,0.13333334,63.0,0.07718713,0.06666667,0.29906663,0.04761905
3584f2e1-e562-4e4c-bf25-80201398d002,KIST,VITRIVR,797998843,3,3227,1104,3983,3227,27128,0.13333334,83.0,0.08049494,0.10000001,0.53333336,0.04761905
3584f2e1-e562-4e4c-bf25-80201398d002,KIST,CLUSTER,54366754,3,3653,1115,3983,3653,19818,0.13333334,74.0,0.11056423,0.10000001,4.7523804,0.04761905
3584f2e1-e562-4e4c-bf25-80201398d002,KIST,LNA,116528156,3,1795,1088,3983,1795,28643,0.13333334,64.0,0.070641875,0.06666667,0.29984364,0.04761905
3584f2e1-e562-4e4c-bf25-80201448d002,KIST,STA,277358833,3,1873,933,3644,1873,26411,0.14285715,82.0,0.077384785,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201448d002,KIST,SQA,921975676,3,985,894,3644,985,29105,0.2761905,78.0,0.11340483,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201448d002,KIST,NA,99373375,3,2180,1068,3644,2180,28518,0.13333334,75.0,0.06908768,0.08596747,0.2835089,0.04761905
3584f2e1-e562-4e4c-bf25-80201448d002,KIST,IDA,107533958,3,2728,1097,3644,2728,28980,0.13333334,75.0,0.07288583,0.10000001,0.2820915,0.04761905
3584f2e1-e562-4e4c-bf25-80201448d002,KIST,VITRIVR,877472720,3,3082,1056,3644,3082,26554,0.13333334,87.0,0.07460055,0.071428575,0.4,0.04761905
3584f2e1-e562-4e4c-bf25-80201448d002,KIST,CLUSTER,75504245,3,3472,1054,3644,3472,17516,0.13333334,81.0,0.110778175,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201448d002,KIST,LNA,117443829,3,1761,1040,3644,1761,28016,0.13333334,75.0,0.06496057,0.071655765,0.23182265,0.04761905
3584f2e1-e562-4e4c-bf25-80201438d002,KIST,STA,203001714,3,1814,929,3644,1814,26411,0.14285715,82.0,0.07672489,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201438d002,KIST,SQA,9098255625,3,985,894,3644,985,29105,0.2761905,0.0,0.11340483,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201438d002,KIST,NA,115805122,3,2197,1073,3644,2197,28492,0.13333334,75.0,0.06910396,0.08538334,0.2835089,0.04761905
3584f2e1-e562-4e4c-bf25-80201438d002,KIST,IDA,109459174,3,2728,1096,3644,2728,28970,0.13333334,75.0,0.07286831,0.10000001,0.2820915,0.04761905
3584f2e1-e562-4e4c-bf25-80201438d002,KIST,VITRIVR,513534254,3,2981,1053,3644,2981,26540,0.13333334,91.0,0.073916465,0.071428575,0.4,0.04761905
3584f2e1-e562-4e4c-bf25-80201438d002,KIST,CLUSTER,105167793,3,3323,1044,3644,3323,17440,0.13333334,81.0,0.108272724,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201438d002,KIST,LNA,103351472,3,1757,1042,3644,1757,27997,0.13333334,75.0,0.06524844,0.047854748,0.23182265,0.04761905
3584f2e1-e562-4e4c-bf25-80201468d002,KIST,STA,642797796,3,1888,933,3644,1888,26411,0.14285715,78.0,0.077432744,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201468d002,KIST,SQA,1730126296,3,985,894,3644,985,29105,0.2761905,70.0,0.11340483,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201468d002,KIST,NA,839424046,3,2175,1065,3644,2175,28563,0.13333334,68.0,0.06883633,0.05356409,0.2915041,0.04761905
3584f2e1-e562-4e4c-bf25-80201468d002,KIST,IDA,132279724,3,2720,1099,3644,2720,28977,0.13333334,74.0,0.072825745,0.06666667,0.28816643,0.04761905
3584f2e1-e562-4e4c-bf25-80201468d002,KIST,VITRIVR,1538850787,3,3190,1060,3644,3190,26552,0.13333334,81.0,0.07586659,0.071428575,0.4,0.04761905
3584f2e1-e562-4e4c-bf25-80201468d002,KIST,CLUSTER,88888773,3,3510,1056,3644,3510,17525,0.13333334,81.0,0.11140765,0.06666667,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201468d002,KIST,LNA,387452710,3,1741,1045,3644,1741,28147,0.13333334,73.0,0.06514899,0.047750104,0.25072482,0.04761905
3584f2e1-e562-4e4c-bf25-80201498d002,KIST,STA,750915058,3,1995,935,3644,1995,26411,0.14285715,77.0,0.0782441,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201498d002,KIST,SQA,1004503054,3,985,894,3644,985,29105,0.2761905,77.0,0.11340483,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201498d002,KIST,NA,540492524,3,2119,1076,3644,2119,28606,0.13333334,71.0,0.06860965,0.07969316,0.2946868,0.04761905
3584f2e1-e562-4e4c-bf25-80201498d002,KIST,IDA,198951528,3,2736,1099,3644,2736,28965,0.13333334,74.0,0.07262814,0.06666667,0.29463887,0.04761905
3584f2e1-e562-4e4c-bf25-80201498d002,KIST,VITRIVR,1299279435,3,3387,1064,3644,3387,26540,0.13333334,83.0,0.0776108,0.071428575,0.4,0.04761905
3584f2e1-e562-4e4c-bf25-80201498d002,KIST,CLUSTER,325750141,3,3669,1063,3644,3669,17593,0.13333334,78.0,0.114177994,0.06666667,4.7523804,0.04761905
3584f2e1-e562-4e4c-bf25-80201498d002,KIST,LNA,213924427,3,1725,1049,3644,1725,28261,0.13333334,74.0,0.06495278,0.047707263,0.29984364,0.04761905
3584f2e1-e562-4e4c-bf25-80201408d002,KIST,STA,1007578808,3,1393,995,2927,1393,19536,0.13333334,71.0,0.074070826,0.10000001,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201408d002,KIST,SQA,944512585,3,6002,1161,2927,6002,22157,0.13333334,81.0,0.107674025,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201408d002,KIST,NA,87191066,3,1310,1051,2927,1310,21461,0.13333334,80.0,0.07499691,0.06666667,0.28904402,0.04761905
3584f2e1-e562-4e4c-bf25-80201408d002,KIST,IDA,179038590,3,1533,1065,2927,1533,22019,0.13333334,79.0,0.078109235,0.06666667,0.28586292,0.04761905
3584f2e1-e562-4e4c-bf25-80201408d002,KIST,VITRIVR,521756628,3,1515,1016,2927,1515,19847,0.13333334,92.0,0.07792326,0.06666667,0.4,0.04761905
3584f2e1-e562-4e4c-bf25-80201408d002,KIST,CLUSTER,56533315,3,2448,991,2927,2448,12685,0.13333334,85.0,0.11240798,0.06666667,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201408d002,KIST,LNA,148693035,3,792,1009,2927,792,20842,0.13333334,80.0,0.07030425,0.10000001,0.2561091,0.04761905
3584f2e1-e562-4e4c-bf25-80201418d002,KIST,STA,376943493,3,1722,924,3644,1722,26411,0.14285715,81.0,0.07588685,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201418d002,KIST,SQA,1081158311,3,985,894,3644,985,29105,0.2761905,76.0,0.11340483,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201418d002,KIST,NA,246527600,3,2194,1067,3644,2194,28449,0.13333334,74.0,0.068895854,0.05750394,0.2835089,0.04761905
3584f2e1-e562-4e4c-bf25-80201418d002,KIST,IDA,231028961,3,2719,1099,3644,2719,28952,0.13333334,73.0,0.072829716,0.10000001,0.2820915,0.04761905
3584f2e1-e562-4e4c-bf25-80201418d002,KIST,VITRIVR,1334308775,3,2895,1051,3644,2895,26555,0.13333334,83.0,0.073374756,0.04761905,0.4,0.04761905
3584f2e1-e562-4e4c-bf25-80201418d002,KIST,CLUSTER,108489218,3,3098,1036,3644,3098,17317,0.13333334,81.0,0.104865305,0.06666667,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201418d002,KIST,LNA,310308674,3,1755,1038,3644,1755,27922,0.13333334,73.0,0.06474947,0.07178032,0.23182265,0.04761905
3584f2e1-e562-4e4c-bf25-80201458d002,KIST,STA,565212489,3,1824,929,3644,1824,26411,0.14285715,79.0,0.076760225,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201458d002,KIST,SQA,1047355021,3,985,894,3644,985,29105,0.2761905,77.0,0.11340483,0.06666667,0.34285715,0.04761905
3584f2e1-e562-4e4c-bf25-80201458d002,KIST,NA,365333992,3,2150,1065,3644,2150,28531,0.13333334,72.0,0.06850975,0.053531524,0.2915041,0.04761905
3584f2e1-e562-4e4c-bf25-80201458d002,KIST,IDA,161146315,3,2725,1098,3644,2725,28961,0.13333334,74.0,0.072789975,0.06666667,0.28816643,0.04761905
